Date,Open,High,Low,Close,Adj Close,Volume
2013-02-19,14.530000,14.757500,14.507500,14.742500,14.736076,5304000
2013-02-20,14.740000,14.750000,14.070000,14.070000,14.063869,6831600
2013-02-21,13.917500,13.950000,13.462500,13.612500,13.606569,11053600
2013-02-22,13.847500,14.022500,13.700000,14.012500,14.006394,5515200
2013-02-25,14.297500,14.437500,13.467500,13.490000,13.484122,10025200
2013-02-26,13.572500,13.732500,13.290000,13.652500,13.646551,7019200
2013-02-27,13.670000,14.322500,13.605000,14.067500,14.061371,7128000
2013-02-28,14.067500,14.382500,14.005000,14.015000,14.008894,6813200
2013-03-01,13.842500,14.225000,13.635000,14.160000,14.153831,5134000
2013-03-04,14.020000,14.350000,13.967500,14.342500,14.336250,6290400
2013-03-05,14.620000,15.037500,14.605000,14.972500,14.965977,9503600
2013-03-06,15.125000,15.137500,14.815000,14.877500,14.871017,8650800
2013-03-07,14.920000,15.060000,14.842500,15.007500,15.000960,4595200
2013-03-08,15.145000,15.205000,14.867500,15.025000,15.018453,7071600
2013-03-11,14.997500,15.185000,14.850000,15.180000,15.173386,5161600
2013-03-12,15.045000,15.142500,14.795000,14.995000,14.988467,7421200
2013-03-13,15.050000,15.122500,14.795000,14.947500,14.940988,6701600
2013-03-14,15.107500,15.192500,15.000000,15.100000,15.093421,6430800
2013-03-15,15.125000,15.160000,14.857500,14.957500,14.950983,6662000
2013-03-18,14.567500,15.047500,14.462500,14.855000,14.848527,8947600
2013-03-19,14.997500,15.087500,14.387500,14.795000,14.788554,11979200
2013-03-20,15.097500,15.187500,14.890000,15.077500,15.070930,6395200
2013-03-21,14.700000,14.795000,14.480000,14.595000,14.588642,8947600
2013-03-22,14.760000,15.035000,14.715000,14.997500,14.990966,5948400
2013-03-25,15.145000,15.240000,14.627500,14.845000,14.838532,9538800
2013-03-26,15.020000,15.092500,14.912500,15.072500,15.065933,5159600
2013-03-27,14.787500,15.172500,14.712500,15.152500,15.145898,7991600
2013-03-28,15.142500,15.300000,15.037500,15.240000,15.233359,11112400
2013-04-01,15.287500,15.325000,14.820000,14.945000,14.938488,10401200
2013-04-02,15.142500,15.435000,15.117500,15.282500,15.275842,14074000
2013-04-03,15.315000,15.375000,14.762500,14.877500,14.871017,7383600
2013-04-04,14.862500,14.992500,14.645000,14.885000,14.878514,7914000
2013-04-05,14.182500,14.577500,14.077500,14.520000,14.513675,14095200
2013-04-08,14.532500,14.752500,14.402500,14.742500,14.736076,9316800
2013-04-09,14.865000,15.215000,14.655000,15.032500,15.025950,13859200
2013-04-10,15.190000,15.980000,15.172500,15.912500,15.905567,7602000
2013-04-11,15.805000,16.007500,15.750000,15.885000,15.878079,6981600
2013-04-12,15.782500,15.897500,15.502500,15.867500,15.860586,9108000
2013-04-15,15.670000,15.762500,14.875000,14.902500,14.896007,8493600
2013-04-16,15.197500,15.565000,15.090000,15.525000,15.518235,8071600
2013-04-17,15.107500,15.117500,14.342500,14.617500,14.611132,13150800
2013-04-18,14.740000,14.740000,13.815000,13.985000,13.978907,10569600
2013-04-19,14.097500,14.665000,14.017500,14.565000,14.558654,7625600
2013-04-22,14.725000,15.175000,14.567500,15.012500,15.005960,6712000
2013-04-23,15.287500,15.607500,15.045000,15.455000,15.448266,11373600
2013-04-24,15.335000,15.595000,15.232500,15.417500,15.410783,9340800
2013-04-25,15.567500,15.850000,15.540000,15.667500,15.660672,8021200
2013-04-26,15.570000,15.665000,15.332500,15.535000,15.528231,3828400
2013-04-29,15.667500,16.132500,15.667500,15.947500,15.940552,5712400
2013-04-30,16.020000,16.312500,15.837500,16.297501,16.290400,5162400
2013-05-01,16.297501,16.389999,15.980000,16.090000,16.082991,5362000
2013-05-02,16.152500,16.785000,16.115000,16.672501,16.665237,4063200
2013-05-03,17.165001,17.422501,17.137501,17.254999,17.247482,5583200
2013-05-06,17.355000,17.552500,17.317499,17.477501,17.469885,4042000
2013-05-07,17.559999,17.597500,17.254999,17.434999,17.427402,4344800
2013-05-08,17.392500,17.735001,17.334999,17.707500,17.699785,3554400
2013-05-09,17.577499,17.975000,17.517500,17.645000,17.637312,4621600
2013-05-10,17.722500,17.962500,17.642500,17.945000,17.937180,5292800
2013-05-13,17.857500,18.135000,17.799999,18.014999,18.007151,5553600
2013-05-14,18.012501,18.447500,18.007500,18.280001,18.272036,5580000
2013-05-15,18.197500,18.447500,18.047501,18.415001,18.406977,5473600
2013-05-16,18.452499,18.717501,18.305000,18.347500,18.339504,6475200
2013-05-17,18.610001,18.885000,18.442499,18.865000,18.856779,6250000
2013-05-20,18.717501,18.962500,18.555000,18.780001,18.771820,6306800
2013-05-21,18.767500,19.045000,18.557501,18.850000,18.841787,6704800
2013-05-22,18.910000,19.355000,18.057501,18.389999,18.381987,13207600
2013-05-23,17.862499,18.389999,17.750000,18.190001,18.182076,6072400
2013-05-24,17.850000,18.192499,17.700001,18.180000,18.172079,2822800
2013-05-28,18.815001,19.025000,18.375000,18.555000,18.546917,6742400
2013-05-29,18.325001,18.475000,17.962500,18.275000,18.267038,6651600
2013-05-30,18.280001,18.815001,18.280001,18.572500,18.564409,3588400
2013-05-31,18.342501,18.772499,18.004999,18.042500,18.034637,5138800
2013-06-03,18.082500,18.157499,17.450001,18.147499,18.139593,9276400
2013-06-04,18.250000,18.475000,17.645000,17.875000,17.867212,5773200
2013-06-05,17.687500,17.889999,17.129999,17.190001,17.182510,7940000
2013-06-06,17.237499,17.415001,16.750000,17.400000,17.392418,7956000
2013-06-07,17.652500,18.182501,17.500000,18.127501,18.119604,9712000
2013-06-10,18.242500,18.395000,18.037500,18.135000,18.127098,5638800
2013-06-11,17.597500,18.092501,17.427500,17.610001,17.602327,9254400
2013-06-12,17.932501,17.934999,16.917500,17.000000,16.992594,9312000
2013-06-13,16.924999,17.742500,16.787500,17.610001,17.602327,6320800
2013-06-14,17.635000,17.695000,17.209999,17.299999,17.292461,5180800
2013-06-17,17.700001,18.087500,17.517500,17.780001,17.772253,6618800
2013-06-18,17.860001,18.327499,17.852501,18.200001,18.192070,4225200
2013-06-19,18.227501,18.292500,17.555000,17.627501,17.619820,7321200
2013-06-20,17.007500,17.187500,16.190001,16.327499,16.320385,10052400
2013-06-21,16.340000,16.482500,15.692500,16.097500,16.090487,9874400
2013-06-24,15.707500,15.987500,15.215000,15.600000,15.593203,9214000
2013-06-25,16.059999,16.145000,15.682500,15.932500,15.925558,5517600
2013-06-26,16.360001,16.465000,16.195000,16.367500,16.360369,4994400
2013-06-27,16.622499,16.889999,16.549999,16.549999,16.542786,4736800
2013-06-28,16.420000,16.947500,16.315001,16.594999,16.587767,6503200
2013-07-01,16.997499,17.362499,16.907499,16.950001,16.942616,4328800
2013-07-02,16.940001,17.285000,16.709999,16.957500,16.950111,5182400
2013-07-03,16.795000,17.417500,16.752501,17.187500,17.180012,2240400
2013-07-05,17.469999,17.587500,17.065001,17.567499,17.559843,4768400
2013-07-08,17.844999,17.865000,17.437500,17.625000,17.617319,3678400
2013-07-09,17.867500,18.059999,17.632500,17.947500,17.939680,3513200
2013-07-10,17.882500,18.334999,17.882500,18.250000,18.242048,4202800
2013-07-11,18.832500,19.387501,18.805000,19.387501,19.379053,6376000
2013-07-12,19.392500,19.632500,19.232500,19.590000,19.581465,3479600
2013-07-15,19.652500,19.764999,19.492500,19.742500,19.733896,3817600
2013-07-16,19.777500,19.825001,19.504999,19.665001,19.656431,3550800
2013-07-17,19.832500,19.932501,19.637501,19.805000,19.796371,3296000
2013-07-18,19.795000,19.940001,19.562500,19.660000,19.651436,4214000
2013-07-19,19.150000,19.157499,18.867500,19.062500,19.054195,4524800
2013-07-22,19.264999,19.337500,19.032499,19.200001,19.191635,3577200
2013-07-23,19.312500,19.312500,18.742500,18.772499,18.764318,3601200
2013-07-24,19.330000,19.352501,18.834999,18.950001,18.941746,4406000
2013-07-25,19.230000,19.382500,18.930000,19.292500,19.284094,3379600
2013-07-26,19.084999,19.627501,19.000000,19.612499,19.603954,3235600
2013-07-29,19.512501,19.754999,19.355000,19.522499,19.513994,3014400
2013-07-30,19.737499,20.070000,19.610001,19.812500,19.803867,5040000
2013-07-31,19.937500,20.267500,19.820000,19.937500,19.928812,4590800
2013-08-01,20.342501,20.625000,20.277500,20.545000,20.536047,3233200
2013-08-02,20.559999,20.895000,20.415001,20.887501,20.878399,4046000
2013-08-05,20.815001,20.972500,20.735001,20.932501,20.923380,3310000
2013-08-06,20.840000,20.900000,20.299999,20.559999,20.551043,3909200
2013-08-07,20.367500,20.545000,19.992500,20.442499,20.433592,5024400
2013-08-08,20.782499,20.877501,20.340000,20.715000,20.705973,5441600
2013-08-09,20.652500,20.852501,20.312500,20.492500,20.483572,4105600
2013-08-12,20.247499,20.735001,20.245001,20.620001,20.611017,2867600
2013-08-13,20.705000,21.115000,20.267500,20.962500,20.953365,6436800
2013-08-14,20.950001,21.040001,20.650000,20.730000,20.720968,3932000
2013-08-15,20.047501,20.052500,19.517500,19.690001,19.681421,5536800
2013-08-16,19.695000,19.955000,19.555000,19.620001,19.611452,2924000
2013-08-19,19.690001,20.155001,19.540001,19.542500,19.533985,3754800
2013-08-20,19.677500,20.080000,19.615000,19.809999,19.801367,3698000
2013-08-21,19.637501,20.127501,19.397499,19.612499,19.603954,6653600
2013-08-22,19.842501,20.215000,19.825001,20.172501,20.163712,2969200
2013-08-23,20.617500,20.655001,20.385000,20.597500,20.588528,3188000
2013-08-26,20.625000,21.075001,20.485001,20.615000,20.606018,3121600
2013-08-27,19.887501,20.177500,19.212500,19.317499,19.309084,8338800
2013-08-28,19.305000,19.815001,19.282499,19.567499,19.558973,4251600
2013-08-29,19.559999,20.270000,19.477501,19.972500,19.963797,5394400
2013-08-30,20.030001,20.042500,19.387501,19.600000,19.591461,5083200
2013-09-03,20.075001,20.342501,19.672501,19.922501,19.913820,3570800
2013-09-04,20.112499,20.652500,19.962500,20.572500,20.563538,3461600
2013-09-05,20.602501,20.837500,20.577499,20.662500,20.653498,2018800
2013-09-06,20.865000,21.059999,20.042500,20.737499,20.728462,5088400
2013-09-09,20.982500,21.567499,20.982500,21.467501,21.458147,3928400
2013-09-10,21.844999,21.870001,21.552500,21.792500,21.783005,6330400
2013-09-11,21.362499,21.692499,21.264999,21.682501,21.673054,4421600
2013-09-12,21.672501,21.812500,21.482500,21.584999,21.575594,2788400
2013-09-13,21.690001,21.727501,21.307501,21.655001,21.645565,3369200
2013-09-16,22.187500,22.195000,21.330000,21.472500,21.463144,5515600
2013-09-17,21.594999,21.980000,21.594999,21.902500,21.892958,2789200
2013-09-18,21.995001,22.817499,21.867500,22.707500,22.697605,5312800
2013-09-19,22.887501,23.012501,22.737499,22.847500,22.837545,2975200
2013-09-20,23.022499,23.080000,22.572500,22.597500,22.587654,4506400
2013-09-23,22.915001,22.969999,22.150000,22.469999,22.460211,5620400
2013-09-24,22.625000,22.832500,22.250000,22.475000,22.465208,3416800
2013-09-25,22.507500,22.612499,22.107500,22.262501,22.252800,4527600
2013-09-26,22.525000,22.912500,22.485001,22.772499,22.762579,3709200
2013-09-27,22.395000,22.790001,22.267500,22.665001,22.655125,3050000
2013-09-30,21.969999,22.674999,21.747499,22.522499,22.512686,5137200
2013-10-01,22.512501,23.227501,22.490000,23.197500,23.187391,3662000
2013-10-02,22.702499,23.260000,22.657499,23.155001,23.144913,3596400
2013-10-03,23.072500,23.215000,21.982500,22.350000,22.340261,6732400
2013-10-04,22.337500,23.017500,22.299999,22.924999,22.915010,3838000
2013-10-07,22.342501,22.885000,22.302500,22.357500,22.347757,4139200
2013-10-08,22.350000,22.405001,21.042500,21.092501,21.083311,9782400
2013-10-09,21.207500,21.237499,20.347500,20.860001,20.850912,9102000
2013-10-10,21.527500,22.322500,21.514999,22.184999,22.175333,6030000
2013-10-11,22.017500,22.750000,22.007500,22.684999,22.675114,5422800
2013-10-14,22.282499,23.174999,22.225000,23.155001,23.144913,5873200
2013-10-15,23.110001,23.462500,22.825001,22.907499,22.897520,6753200
2013-10-16,23.215000,23.725000,23.177500,23.690001,23.679678,5387600
2013-10-17,23.352501,24.117500,23.312500,24.072500,24.062012,6932000
2013-10-18,24.742500,25.290001,24.547501,25.262501,25.251493,5629600
2013-10-21,25.407499,25.617500,25.190001,25.407499,25.396429,4140400
2013-10-22,25.687500,25.955000,25.062500,25.495001,25.483892,6569200
2013-10-23,25.165001,25.307501,24.709999,25.084999,25.074070,6716000
2013-10-24,25.102501,25.559999,25.004999,25.397499,25.386433,4522800
2013-10-25,26.125000,26.287500,25.582500,25.905001,25.893715,5852800
2013-10-28,25.942499,26.072500,25.617500,25.957500,25.946190,3468800
2013-10-29,26.207500,26.285000,25.750000,26.082500,26.071135,3504400
2013-10-30,26.365000,26.480000,25.652500,26.000000,25.988672,8277600
2013-10-31,25.825001,26.309999,25.549999,25.832500,25.821243,5907600
2013-11-01,26.057501,26.174999,25.469999,25.820000,25.808748,6797200
2013-11-04,26.100000,26.100000,25.684999,25.945000,25.933695,3818400
2013-11-05,25.652500,26.225000,25.437500,26.055000,26.043650,5505200
2013-11-06,26.357500,26.389999,25.775000,26.010000,25.998669,6829600
2013-11-07,26.025000,26.137501,24.492500,24.567499,24.556797,9705600
2013-11-08,24.825001,25.562500,24.617500,25.537500,25.526375,4920000
2013-11-11,25.377501,25.635000,25.170000,25.415001,25.403927,2645600
2013-11-12,25.192499,25.652500,25.150000,25.540001,25.528873,4532400
2013-11-13,25.055000,26.462500,25.037500,26.455000,26.443474,5269600
2013-11-14,26.242500,26.764999,26.097500,26.660000,26.648384,4950800
2013-11-15,26.750000,26.870001,26.540001,26.844999,26.833303,3716800
2013-11-18,26.830000,27.007500,25.932501,26.102501,26.091125,5993600
2013-11-19,26.032499,26.400000,25.725000,25.844999,25.833738,4258000
2013-11-20,26.070000,26.347500,25.437500,25.665001,25.653818,5244400
2013-11-21,25.967501,26.507500,25.920000,26.450001,26.438477,3608000
2013-11-22,26.590000,26.892500,26.517500,26.867500,26.855795,3625600
2013-11-25,27.135000,27.245001,26.860001,27.045000,27.033216,3857600
2013-11-26,27.094999,27.682501,26.900000,27.492500,27.480522,4446400
2013-11-27,27.652500,28.077499,27.582500,28.042500,28.030281,5745600
2013-11-29,28.379999,28.670000,28.309999,28.502501,28.490084,3817600
2013-12-02,28.665001,28.787500,28.190001,28.325001,28.312658,6914000
2013-12-03,28.247499,28.465000,27.915001,28.242500,28.230194,5606000
2013-12-04,27.887501,28.594999,27.612499,28.315001,28.302662,5583200
2013-12-05,28.407499,28.477501,27.990000,28.227501,28.215202,5270000
2013-12-06,28.907499,28.997499,28.410000,28.809999,28.797447,5941200
2013-12-09,29.150000,29.350000,29.017500,29.155001,29.142300,4692000
2013-12-10,29.007500,29.267500,28.940001,29.102501,29.089819,3875200
2013-12-11,29.084999,29.222500,27.865000,28.014999,28.002792,6186000
2013-12-12,28.025000,28.219999,27.700001,27.787500,27.775393,4472800
2013-12-13,28.155001,28.197500,27.510000,27.655001,27.642952,3383600
2013-12-16,28.055000,28.590000,28.007500,28.129999,28.117743,3123600
2013-12-17,28.129999,28.309999,27.787500,27.952499,27.940319,3040000
2013-12-18,28.025000,28.987499,26.812500,28.917500,28.904900,6733200
2013-12-19,28.757500,28.777500,28.290001,28.657499,28.645014,4882400
2013-12-20,28.799999,29.725000,28.775000,29.520000,29.507137,4739600
2013-12-23,30.252501,30.475000,30.004999,30.475000,30.461721,4687600
2013-12-24,30.477501,30.567499,30.330000,30.517500,30.504204,1583600
2013-12-26,30.662500,30.885000,30.502501,30.815001,30.801577,2325600
2013-12-27,30.920000,30.975000,30.469999,30.590000,30.576672,3080800
2013-12-30,30.430000,30.562500,30.187500,30.430000,30.416742,2211600
2013-12-31,30.607500,31.027500,30.575001,31.027500,31.013981,2674000
2014-01-02,30.602501,30.625000,30.035000,30.302500,30.289295,4124000
2014-01-03,30.297501,30.382500,29.625000,29.642500,29.629585,4064400
2014-01-06,29.667500,29.760000,28.985001,29.327499,29.314720,5246800
2014-01-07,29.707500,30.250000,29.557501,30.087500,30.074390,3846400
2014-01-08,30.132500,30.567499,29.940001,30.312500,30.299292,3886000
2014-01-09,30.632500,30.665001,29.705000,30.000000,29.986929,4398400
2014-01-10,30.245001,30.402500,29.570000,30.299999,30.286798,4997600
2014-01-13,30.177500,30.490000,28.612499,28.952499,28.939884,7212800
2014-01-14,29.257500,30.670000,29.250000,30.610001,30.596663,5753200
2014-01-15,30.972500,31.540001,30.900000,31.325001,31.311352,5022000
2014-01-16,31.282499,31.507500,31.127501,31.389999,31.376324,2938000
2014-01-17,31.092501,31.350000,30.612499,30.832500,30.819067,3519200
2014-01-21,31.420000,31.575001,30.754999,31.522499,31.508766,3667600
2014-01-22,31.767500,32.000000,31.500000,31.815001,31.801138,3268000
2014-01-23,31.485001,31.500000,30.799999,31.432501,31.418806,5377200
2014-01-24,30.965000,31.129999,29.565001,29.570000,29.557116,5902000
2014-01-27,29.605000,29.745001,28.100000,28.709999,28.697491,7405400
2014-01-28,28.264999,28.775000,28.150000,28.700001,28.687494,4562400
2014-01-29,27.940001,28.565001,27.590000,27.795000,27.782890,5687400
2014-01-30,28.795000,29.584999,28.695000,29.260000,29.247250,4851600
2014-01-31,28.309999,29.475000,28.230000,29.055000,29.042341,3522200
2014-02-03,28.895000,29.309999,26.834999,27.129999,27.118179,7663600
2014-02-04,27.465000,27.965000,27.225000,27.660000,27.647947,3778000
2014-02-05,27.375000,27.725000,26.500000,27.405001,27.393061,4521400
2014-02-06,27.684999,28.575001,27.639999,28.455000,28.442602,3082400
2014-02-07,28.955000,30.055000,28.709999,29.965000,29.951944,4644000
2014-02-10,29.980000,30.555000,29.915001,30.514999,30.501703,3470200
2014-02-11,30.690001,31.735001,30.615000,31.559999,31.546247,4896000
2014-02-12,31.750000,31.950001,31.459999,31.709999,31.696182,4518800
2014-02-13,31.030001,32.525002,31.020000,32.525002,32.510834,4437800
2014-02-14,32.480000,32.860001,32.134998,32.619999,32.605785,3953200
2014-02-18,32.785000,33.305000,32.560001,33.130001,33.115566,2887200
2014-02-19,32.935001,33.154999,32.230000,32.404999,32.390881,5688800
2014-02-20,32.480000,33.070000,32.090000,32.875000,32.860672,4276800
2014-02-21,33.185001,33.334999,32.639999,32.705002,32.690754,3499000
2014-02-24,32.904999,33.720001,32.799999,33.279999,33.265499,4142600
2014-02-25,33.415001,33.610001,32.845001,33.160000,33.145554,3874400
2014-02-26,33.450001,33.724998,32.680000,33.049999,33.035603,3455400
2014-02-27,33.084999,33.805000,32.930000,33.700001,33.685318,3665200
2014-02-28,33.705002,34.290001,32.715000,33.529999,33.515388,5696600
2014-03-03,32.619999,33.099998,31.965000,32.794998,32.780708,6606600
2014-03-04,33.904999,34.279999,33.830002,34.115002,34.100136,4541400
2014-03-05,34.275002,34.555000,34.049999,34.395000,34.380016,3211000
2014-03-06,34.599998,34.689999,33.915001,34.264999,34.250072,3866800
2014-03-07,34.634998,34.705002,33.270000,33.775002,33.760288,5521600
2014-03-10,33.720001,33.915001,33.209999,33.845001,33.830254,3149200
2014-03-11,34.115002,34.360001,33.130001,33.424999,33.410435,4990600
2014-03-12,32.985001,33.849998,32.599998,33.799999,33.785271,4567200
2014-03-13,34.174999,34.215000,31.910000,32.365002,32.350903,7850600
2014-03-14,32.014999,32.465000,31.660000,31.700001,31.686188,4471600
2014-03-17,32.290001,33.020000,32.255001,32.544998,32.530819,4872600
2014-03-18,32.645000,33.814999,32.625000,33.715000,33.700310,4708600
2014-03-19,33.744999,33.840000,32.500000,33.160000,33.145554,5685200
2014-03-20,32.849998,33.724998,32.639999,33.419998,33.405434,3651600
2014-03-21,33.970001,34.049999,32.044998,32.195000,32.180973,8262800
2014-03-24,32.595001,32.654999,30.504999,31.385000,31.371326,11089400
2014-03-25,31.889999,32.465000,30.905001,31.674999,31.661198,7188200
2014-03-26,32.165001,32.355000,30.445000,30.469999,30.456724,8388800
2014-03-27,30.350000,30.740000,29.440001,29.930000,29.916960,8416400
2014-03-28,30.225000,31.100000,29.875000,30.125000,30.111876,6935000
2014-03-31,30.809999,31.355000,30.709999,30.725000,30.711613,6768400
2014-04-01,31.219999,32.430000,31.184999,32.389999,32.375885,7418400
2014-04-02,32.805000,32.884998,32.189999,32.645000,32.630775,6801000
2014-04-03,32.744999,32.880001,31.299999,31.875000,31.861113,6650800
2014-04-04,32.439999,32.580002,29.059999,29.344999,29.332214,15458800
2014-04-07,28.760000,29.545000,27.865000,28.465000,28.452599,13027600
2014-04-08,28.570000,29.360001,28.254999,29.260000,29.247250,10135000
2014-04-09,29.570000,30.799999,29.344999,30.760000,30.746595,9248400
2014-04-10,30.820000,30.825001,27.660000,27.920000,27.907835,13428200
2014-04-11,27.155001,28.215000,26.750000,26.945000,26.933260,8828200
2014-04-14,27.610001,27.975000,26.795000,27.549999,27.537996,11719800
2014-04-15,27.820000,28.285000,26.090000,27.825001,27.812878,23418800
2014-04-16,28.540001,28.920000,27.860001,28.905001,28.892408,10475600
2014-04-17,28.620001,29.365000,28.375000,28.920000,28.907400,7359400
2014-04-21,29.150000,29.580000,28.735001,29.575001,29.562117,6010400
2014-04-22,29.855000,30.500000,29.740000,30.299999,30.286798,6263400
2014-04-23,30.280001,30.305000,29.434999,29.475000,29.462158,5473600
2014-04-24,30.955000,30.959999,29.370001,30.344999,30.331778,10449000
2014-04-25,29.785000,29.889999,28.670000,28.879999,28.867416,10197800
2014-04-28,29.264999,29.785000,27.795000,29.190001,29.177284,20086800
2014-04-29,29.420000,30.004999,28.995001,29.834999,29.821999,10151400
2014-04-30,29.465000,30.170000,29.200001,30.100000,30.086885,7669800
2014-05-01,30.235001,30.860001,30.000000,30.370001,30.356768,5989600
2014-05-02,30.635000,30.825001,29.975000,30.219999,30.206833,6329400
2014-05-05,29.650000,30.670000,29.430000,30.650000,30.636644,4824600
2014-05-06,30.514999,30.559999,29.434999,29.465000,29.452162,6735200
2014-05-07,29.690001,29.735001,28.170000,29.200001,29.187279,10912800
2014-05-08,28.910000,30.170000,28.700001,29.100000,29.087320,9134000
2014-05-09,29.070000,29.500000,28.495001,29.440001,29.427174,6519800
2014-05-12,29.975000,30.915001,29.889999,30.875000,30.861546,5320200
2014-05-13,30.985001,31.305000,30.770000,30.940001,30.926519,4905400
2014-05-14,30.684999,31.030001,30.260000,30.480000,30.466719,4110000
2014-05-15,30.445000,30.610001,29.180000,29.775000,29.762026,8395000
2014-05-16,29.840000,30.389999,29.260000,30.330000,30.316786,5954600
2014-05-19,30.059999,31.105000,29.915001,30.980000,30.966501,5022000
2014-05-20,30.940001,31.260000,30.250000,30.639999,30.626650,6763800
2014-05-21,30.780001,31.545000,30.740000,31.504999,31.491270,5150800
2014-05-22,31.590000,32.180000,31.465000,31.895000,31.881104,5270000
2014-05-23,32.029999,32.625000,31.815001,32.610001,32.595791,3964000
2014-05-27,33.064999,33.845001,32.965000,33.834999,33.820255,4932800
2014-05-28,33.805000,33.950001,33.439999,33.514999,33.500397,4934800
2014-05-29,33.889999,34.195000,33.680000,34.195000,34.180103,3637600
2014-05-30,34.195000,34.340000,33.639999,34.165001,34.150116,4722800
2014-06-02,34.299999,34.320000,33.419998,34.080002,34.065155,4219600
2014-06-03,33.730000,34.189999,33.610001,34.029999,34.015171,3962600
2014-06-04,33.759998,34.560001,33.605000,34.389999,34.375015,4389800
2014-06-05,34.500000,35.465000,34.145000,35.285000,35.269627,7337800
2014-06-06,35.700001,35.889999,35.455002,35.855000,35.839375,3300800
2014-06-09,35.930000,36.060001,35.505001,35.790001,35.774406,5173800
2014-06-10,35.685001,36.025002,35.575001,35.994999,35.979317,3033200
2014-06-11,35.590000,36.105000,35.514999,35.939999,35.924339,4040800
2014-06-12,35.724998,35.840000,34.599998,35.000000,34.984749,5040600
2014-06-13,35.450001,35.544998,34.834999,35.240002,35.224648,3000800
2014-06-16,35.130001,35.674999,34.869999,35.369999,35.354588,3748200
2014-06-17,35.314999,35.715000,35.119999,35.419998,35.404568,3985000
2014-06-18,35.564999,36.169998,34.910000,36.064999,36.049286,4783400
2014-06-19,36.195000,36.259998,35.474998,35.924999,35.909348,4414600
2014-06-20,36.005001,36.189999,35.799999,36.055000,36.039288,2358000
2014-06-23,36.044998,36.130001,35.790001,36.095001,36.079277,2892000
2014-06-24,36.095001,36.994999,35.685001,35.994999,35.979317,6677000
2014-06-25,35.730000,36.845001,35.724998,36.650002,36.640141,3521800
2014-06-26,36.750000,36.750000,35.875000,36.750000,36.740112,3649200
2014-06-27,36.605000,37.220001,36.584999,37.115002,37.105015,3077400
2014-06-30,37.180000,37.680000,37.090000,37.389999,37.379940,2268800
2014-07-01,37.764999,38.924999,37.740002,38.645000,38.634602,2752400
2014-07-02,38.695000,38.994999,38.590000,38.794998,38.784561,3408400
2014-07-03,39.185001,39.540001,38.880001,39.540001,39.529366,2693200
2014-07-07,39.395000,39.560001,38.974998,39.160000,39.149464,3664600
2014-07-08,38.974998,39.044998,37.294998,37.794998,37.784828,6323000
2014-07-09,38.075001,38.724998,37.750000,38.650002,38.639603,5706800
2014-07-10,37.160000,38.709999,36.994999,38.285000,38.274700,5135200
2014-07-11,38.509998,38.970001,38.185001,38.950001,38.939522,5070400
2014-07-14,39.474998,39.935001,39.294998,39.695000,39.684322,4460800
2014-07-15,39.860001,40.029999,38.415001,39.279999,39.269432,6189000
2014-07-16,40.119999,40.235001,39.605000,39.724998,39.714310,4442000
2014-07-17,39.389999,39.825001,37.764999,38.139999,38.129738,6705200
2014-07-18,38.790001,40.005001,38.599998,39.945000,39.934254,4874000
2014-07-21,39.665001,39.990002,39.255001,39.799999,39.789291,3954200
2014-07-22,40.380001,40.740002,40.230000,40.590000,40.579079,4477400
2014-07-23,40.959999,41.474998,40.770000,41.349998,41.338871,4269200
2014-07-24,41.555000,41.695000,41.025002,41.205002,41.193916,3644200
2014-07-25,40.610001,40.880001,40.075001,40.700001,40.689049,3869000
2014-07-28,40.810001,41.049999,39.810001,40.750000,40.739037,3831800
2014-07-29,41.005001,41.275002,40.435001,40.544998,40.534088,3302200
2014-07-30,41.200001,41.435001,40.540001,41.029999,41.018963,4483800
2014-07-31,40.000000,40.189999,38.340000,38.529999,38.519630,5788200
2014-08-01,38.290001,38.910000,37.325001,38.084999,38.074753,7180200
2014-08-04,38.340000,39.314999,37.910000,38.865002,38.854546,6007600
2014-08-05,38.424999,38.724998,37.439999,37.955002,37.944790,6980800
2014-08-06,37.250000,38.570000,37.154999,37.889999,37.879807,4970800
2014-08-07,38.380001,38.619999,37.119999,37.525002,37.514904,6400200
2014-08-08,37.720001,38.450001,37.209999,38.325001,38.314693,5186000
2014-08-11,38.750000,39.365002,38.695000,39.020000,39.009502,3098000
2014-08-12,38.884998,39.259998,38.360001,38.930000,38.919529,3788800
2014-08-13,39.455002,40.224998,39.369999,40.195000,40.184189,3386600
2014-08-14,40.330002,40.830002,40.195000,40.814999,40.804016,4295400
2014-08-15,41.459999,41.689999,40.235001,41.369999,41.358868,6498200
2014-08-18,42.009998,42.474998,41.875000,42.369999,42.358601,3306200
2014-08-19,42.665001,43.139999,42.590000,43.099998,43.088406,3276200
2014-08-20,42.955002,43.325001,42.855000,43.099998,43.088406,2943800
2014-08-21,43.165001,43.375000,42.935001,43.345001,43.333340,2829200
2014-08-22,43.360001,43.849998,43.095001,43.514999,43.503292,3200600
2014-08-25,44.160000,44.355000,43.680000,44.000000,43.988163,2832400
2014-08-26,44.180000,44.264999,43.825001,44.150002,44.138123,1738200
2014-08-27,44.180000,44.294998,43.860001,44.154999,44.143120,1529800
2014-08-28,43.715000,44.139999,43.540001,43.974998,43.963169,2701600
2014-08-29,44.305000,44.490002,43.810001,44.490002,44.478031,2178000
2014-09-02,44.830002,44.895000,44.320000,44.860001,44.847931,2679200
